Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,1600,0.600000,3,4,7,1205091.966868,2324.148717,3617.728066,0.995069,
1700,1600,0.600000,4,4,7,1203806.197961,2325.028425,3617.874047,0.995063,
1700,1600,0.600000,5,4,7,1202153.738025,2326.122002,3618.064717,0.995055,
1700,1600,0.600000,6,4,7,1200135.090414,2326.915015,3618.266274,0.995046,
1700,1600,0.600000,7,4,7,1197750.870029,2327.606601,3618.489204,0.995036,
1700,1600,0.600000,8,4,7,1195001.803126,2328.101486,3618.756799,0.995024,
1700,1600,0.600000,9,4,7,1191888.727097,2328.660780,3619.049177,0.995010,
1700,1600,0.600000,10,4,7,1188412.590217,2329.159582,3619.394293,0.994995,
1700,1600,0.500000,-10,4,7,990343.825180,2103.898405,2877.866748,0.994970,
1700,1600,0.500000,-9,4,7,993240.605915,2103.828662,2877.609798,0.994985,
1700,1600,0.500000,-8,4,7,995834.835938,2103.738880,2877.366456,0.994998,
1700,1600,0.500000,-7,4,7,998125.725024,2103.941339,2877.132079,0.995010,
1700,1600,0.500000,-6,4,7,1000112.575345,2103.868289,2876.949806,0.995020,
1700,1600,0.500000,-5,4,7,1001794.781687,2103.497445,2876.811326,0.995029,
1700,1600,0.500000,-4,4,7,1003171.831634,2103.068839,2876.703662,0.995036,
1700,1600,0.500000,-3,4,7,1004243.305723,2102.742769,2876.630196,0.995042,
1700,1600,0.500000,-2,4,7,1005008.877573,2102.767369,2876.556723,0.995045,
1700,1600,0.500000,-1,4,7,1005468.313984,2103.072515,2876.501345,0.995048,
1700,1600,0.500000,0,4,7,1005621.475005,2102.877235,2876.494129,0.995048,
1700,1600,0.500000,1,4,7,1005468.313984,2102.525421,2876.519103,0.995048,
1700,1600,0.500000,2,4,7,1005008.877573,2101.804600,2876.591593,0.995046,
1700,1600,0.500000,3,4,7,1004243.305723,2093.012728,2876.681375,0.995051,
1700,1600,0.500000,4,4,7,1003171.831634,2093.815480,2876.771463,0.995045,
1700,1600,0.500000,5,4,7,1001794.781687,2094.626446,2876.894082,0.995037,
1700,1600,0.500000,6,4,7,1000112.575345,2095.287458,2877.045879,0.995028,
1700,1600,0.500000,7,4,7,998125.725024,2095.635489,2877.239310,0.995018,
1700,1600,0.500000,8,4,7,995834.835938,2096.038925,2877.483243,0.995006,
1700,1600,0.500000,9,4,7,993240.605915,2096.560991,2877.735971,0.994992,
1700,1600,0.500000,10,4,7,990343.825180,2097.071340,2878.002386,0.994976,
1700,1600,0.400000,-10,4,7,792275.060144,1881.383566,2187.787946,0.994864,
1700,1600,0.400000,-9,4,7,794592.484732,1881.271627,2187.581818,0.994879,
1700,1600,0.400000,-8,4,7,796667.868751,1881.196618,2187.401827,0.994893,
1700,1600,0.400000,-7,4,7,798500.580019,1881.168171,2187.256779,0.994905,
1700,1600,0.400000,-6,4,7,800090.060276,1881.131158,2187.131015,0.994915,
1700,1600,0.400000,-5,4,7,801435.825350,1881.002036,2187.023210,0.994924,
1700,1600,0.400000,-4,4,7,802537.465307,1880.497841,2186.929835,0.994932,
1700,1600,0.400000,-3,4,7,803394.644579,1880.216750,2186.856468,0.994938,
1700,1600,0.400000,-2,4,7,804007.102059,1880.223091,2186.813139,0.994942,
1700,1600,0.400000,-1,4,7,804374.651187,1880.433333,2186.801352,0.994944,
1700,1600,0.400000,0,4,7,804497.180004,1880.465691,2186.803935,0.994944,
1700,1600,0.400000,1,4,7,804374.651187,1880.103833,2186.816023,0.994944,
1700,1600,0.400000,2,4,7,804007.102059,1879.468277,2186.842065,0.994942,
1700,1600,0.400000,3,4,7,803394.644579,1870.686591,2186.899210,0.994949,
1700,1600,0.400000,4,4,7,802537.465307,1871.331242,2186.986901,0.994943,
1700,1600,0.400000,5,4,7,801435.825350,1872.059215,2187.093455,0.994935,
1700,1600,0.400000,6,4,7,800090.060276,1872.525721,2187.213358,0.994926,
1700,1600,0.400000,7,4,7,798500.580019,1872.870265,2187.350185,0.994915,
1700,1600,0.400000,8,4,7,796667.868751,1873.237068,2187.505254,0.994903,
1700,1600,0.400000,9,4,7,794592.484732,1873.633185,2187.693956,0.994889,
1700,1600,0.400000,10,4,7,792275.060144,1874.039618,2187.907214,0.994873,
1700,1600,0.300000,-10,4,7,594206.295108,1651.419363,1542.192745,0.994625,
1700,1600,0.300000,-9,4,7,595944.363549,1651.367204,1542.035593,0.994641,
1700,1600,0.300000,-8,4,7,597500.901563,1651.394657,1541.895723,0.994656,
1700,1600,0.300000,-7,4,7,598875.435014,1651.329262,1541.772509,0.994668,
1700,1600,0.300000,-6,4,7,600067.545207,1651.274956,1541.665961,0.994679,
1700,1600,0.300000,-5,4,7,601076.869012,1651.132334,1541.578811,0.994688,
1700,1600,0.300000,-4,4,7,601903.098981,1650.848730,1541.512853,0.994696,
1700,1600,0.300000,-3,4,7,602545.983434,1650.530970,1541.463352,0.994702,
1700,1600,0.300000,-2,4,7,603005.326544,1650.641700,1541.424188,0.994706,
1700,1600,0.300000,-1,4,7,603280.988390,1650.649344,1541.400559,0.994709,
1700,1600,0.300000,0,4,7,603372.885003,1650.684881,1541.394850,0.994710,
1700,1600,0.300000,1,4,7,603280.988390,1650.357783,1541.411903,0.994709,
1700,1600,0.300000,2,4,7,603005.326544,1650.065609,1541.446654,0.994707,
1700,1600,0.300000,3,4,7,602545.983434,1641.236365,1541.496751,0.994718,
1700,1600,0.300000,4,4,7,601903.098981,1641.755404,1541.557774,0.994711,
1700,1600,0.300000,5,4,7,601076.869012,1642.275143,1541.634607,0.994703,
1700,1600,0.300000,6,4,7,600067.545207,1642.635124,1541.731992,0.994693,
1700,1600,0.300000,7,4,7,598875.435014,1642.944525,1541.848140,0.994682,
1700,1600,0.300000,8,4,7,597500.901563,1643.183526,1541.980301,0.994669,
1700,1600,0.300000,9,4,7,595944.363549,1643.428645,1542.128551,0.994655,
1700,1600,0.300000,10,4,7,594206.295108,1643.634947,1542.293486,0.994638,
1700,1600,0.200000,-10,4,7,396137.530072,1429.565308,952.774712,0.993986,
1700,1600,0.200000,-9,4,7,397296.242366,1429.585952,952.661850,0.994004,
1700,1600,0.200000,-8,4,7,398333.934375,1429.510532,952.559184,0.994020,
1700,1600,0.200000,-7,4,7,399250.290010,1429.559782,952.467421,0.994034,
1700,1600,0.200000,-6,4,7,400045.030138,1429.398708,952.388841,0.994046,
1700,1600,0.200000,-5,4,7,400717.912675,1429.259064,952.325647,0.994057,
1700,1600,0.200000,-4,4,7,401268.732654,1429.181503,952.278431,0.994065,
1700,1600,0.200000,-3,4,7,401697.322289,1429.004682,952.242978,0.994072,
1700,1600,0.200000,-2,4,7,402003.551029,1429.000750,952.213501,0.994077,
1700,1600,0.200000,-1,4,7,402187.325593,1429.155832,952.194321,0.994079,
1700,1600,0.200000,0,4,7,402248.590002,1429.069215,952.189754,0.994080,
1700,1600,0.200000,1,4,7,402187.325593,1428.948361,952.202118,0.994079,
1700,1600,0.200000,2,4,7,402003.551029,1428.658658,952.228995,0.994077,
1700,1600,0.200000,3,4,7,401697.322289,1419.964232,952.266143,0.994094,
1700,1600,0.200000,4,4,7,401268.732654,1420.264235,952.309794,0.994087,
1700,1600,0.200000,5,4,7,400717.912675,1420.506638,952.364922,0.994078,
1700,1600,0.200000,6,4,7,400045.030138,1420.809564,952.435734,0.994068,
1700,1600,0.200000,7,4,7,399250.290010,1421.111056,952.521642,0.994055,
1700,1600,0.200000,8,4,7,398333.934375,1421.250091,952.620448,0.994041,
1700,1600,0.200000,9,4,7,397296.242366,1421.436711,952.729853,0.994024,
1700,1600,0.200000,10,4,7,396137.530072,1421.581442,952.849176,0.994006,
1700,1650,1.000000,-10,4,7,1980687.650361,3360.787255,6952.323601,0.994793,
1700,1650,1.000000,-9,4,7,1986481.211829,3361.190706,6951.706274,0.994808,
1700,1650,1.000000,-8,4,7,1991669.671877,3361.058741,6951.211877,0.994822,
1700,1650,1.000000,-7,4,7,1996251.450048,3360.378861,6950.776321,0.994835,
1700,1650,1.000000,-6,4,7,2000225.150690,3359.873923,6950.355880,0.994845,
1700,1650,1.000000,-5,4,7,2003589.563374,3359.456001,6949.999882,0.994855,
1700,1650,1.000000,-4,4,7,2006343.663268,3358.950055,6949.706770,0.994862,
1700,1650,1.000000,-3,4,7,2008486.611447,3358.444488,6949.487804,0.994868,
1700,1650,1.000000,-2,4,7,2010017.755147,3358.619864,6949.373749,0.994872,
1700,1650,1.000000,-1,4,7,2010936.627967,3358.504916,6949.290083,0.994874,
1700,1650,1.000000,0,4,7,2011242.950010,3357.991415,6949.268578,0.994875,
1700,1650,1.000000,1,4,7,2010936.627967,3357.394062,6949.319336,0.994875,
1700,1650,1.000000,2,4,7,2010017.755147,3356.231824,6949.429943,0.994873,
1700,1650,1.000000,3,4,7,2008486.611447,3347.497193,6949.568928,0.994873,
1700,1650,1.000000,4,4,7,2006343.663268,3349.148403,6949.810035,0.994867,
1700,1650,1.000000,5,4,7,2003589.563374,3350.535536,6950.127289,0.994859,
1700,1650,1.000000,6,4,7,2000225.150690,3351.721705,6950.500757,0.994849,
1700,1650,1.000000,7,4,7,1996251.450048,3352.244401,6950.941298,0.994839,
1700,1650,1.000000,8,4,7,1991669.671877,3353.248798,6951.395548,0.994826,
1700,1650,1.000000,9,4,7,1986481.211829,3354.403187,6951.907587,0.994812,
1700,1650,1.000000,10,4,7,1980687.650361,3355.313428,6952.541366,0.994796,
1700,1650,0.900000,-10,4,7,1782618.885325,3122.148766,6068.981357,0.994844,
1700,1650,0.900000,-9,4,7,1787833.090646,3121.906229,6068.461799,0.994859,
1700,1650,0.900000,-8,4,7,1792502.704689,3121.630217,6067.961875,0.994873,
1700,1650,0.900000,-7,4,7,1796626.305043,3121.221391,6067.525316,0.994886,
1700,1650,0.900000,-6,4,7,1800202.635621,3121.242097,6067.186326,0.994896,
1700,1650,0.900000,-5,4,7,1803230.607037,3121.367109,6066.914199,0.994905,
1700,1650,0.900000,-4,4,7,1805709.296942,3120.488755,6066.699502,0.994912,
1700,1650,0.900000,-3,4,7,1807637.950302,3119.626864,6066.512673,0.994918,
1700,1650,0.900000,-2,4,7,1809015.979632,3119.263834,6066.364872,0.994922,
1700,1650,0.900000,-1,4,7,1809842.965170,3119.762284,6066.279678,0.994924,
1700,1650,0.900000,0,4,7,1810118.655009,3119.999963,6066.273675,0.994925,
1700,1650,0.900000,1,4,7,1809842.965170,3119.522147,6066.307760,0.994925,
1700,1650,0.900000,2,4,7,1809015.979632,3117.923590,6066.418113,0.994923,
1700,1650,0.900000,3,4,7,1807637.950302,3108.909712,6066.587660,0.994924,
1700,1650,0.900000,4,4,7,1805709.296942,3110.183288,6066.797050,0.994918,
1700,1650,0.900000,5,4,7,1803230.607037,3111.771431,6067.030274,0.994910,
1700,1650,0.900000,6,4,7,1800202.635621,3113.105484,6067.321839,0.994900,
1700,1650,0.900000,7,4,7,1796626.305043,3113.718204,6067.677459,0.994890,
1700,1650,0.900000,8,4,7,1792502.704689,3114.615032,6068.130909,0.994877,
1700,1650,0.900000,9,4,7,1787833.090646,3115.391234,6068.649238,0.994863,
1700,1650,0.900000,10,4,7,1782618.885325,3116.006104,6069.185305,0.994847,
1700,1650,0.800000,-10,4,7,1584550.120289,2881.714925,5224.432603,0.994884,
1700,1650,0.800000,-9,4,7,1589184.969463,2881.689676,5223.971438,0.994899,
1700,1650,0.800000,-8,4,7,1593335.737501,2881.868082,5223.592895,0.994913,
1700,1650,0.800000,-7,4,7,1597001.160039,2881.834059,5223.268650,0.994925,
1700,1650,0.800000,-6,4,7,1600180.120552,2881.843231,5222.969616,0.994935,
1700,1650,0.800000,-5,4,7,1602871.650699,2881.320784,5222.680226,0.994944,
1700,1650,0.800000,-4,4,7,1605074.930615,2880.530554,5222.454428,0.994952,
1700,1650,0.800000,-3,4,7,1606789.289158,2879.881663,5222.296893,0.994958,
1700,1650,0.800000,-2,4,7,1608014.204117,2880.173651,5222.196624,0.994961,
1700,1650,0.800000,-1,4,7,1608749.302374,2880.531607,5222.162186,0.994963,
1700,1650,0.800000,0,4,7,1608994.360008,2880.380269,5222.155120,0.994964,
1700,1650,0.800000,1,4,7,1608749.302374,2879.614359,5222.187831,0.994964,
1700,1650,0.800000,2,4,7,1608014.204117,2878.603595,5222.246634,0.994962,
1700,1650,0.800000,3,4,7,1606789.289158,2869.685720,5222.368247,0.994964,
1700,1650,0.800000,4,4,7,1605074.930615,2871.115684,5222.545131,0.994957,
1700,1650,0.800000,5,4,7,1602871.650699,2872.400766,5222.788512,0.994950,
1700,1650,0.800000,6,4,7,1600180.120552,2873.331475,5223.094214,0.994940,
1700,1650,0.800000,7,4,7,1597001.160039,2873.924813,5223.409341,0.994930,
1700,1650,0.800000,8,4,7,1593335.737501,2874.788579,5223.749600,0.994917,
1700,1650,0.800000,9,4,7,1589184.969463,2875.388578,5224.144238,0.994903,
1700,1650,0.800000,10,4,7,1584550.120289,2876.055093,5224.621940,0.994888,
1700,1650,0.700000,-10,4,7,1386481.355253,2641.351213,4404.573421,0.994918,
1700,1650,0.700000,-9,4,7,1390536.848280,2641.313480,4404.193979,0.994933,
1700,1650,0.700000,-8,4,7,1394168.770314,2640.996924,4403.851008,0.994947,
1700,1650,0.700000,-7,4,7,1397376.015034,2640.957260,4403.522868,0.994959,
1700,1650,0.700000,-6,4,7,1400157.605483,2641.147208,4403.228710,0.994969,
1700,1650,0.700000,-5,4,7,1402512.694362,2640.957464,4403.013325,0.994978,
1700,1650,0.700000,-4,4,7,1404440.564288,2640.160634,4402.871050,0.994985,
1700,1650,0.700000,-3,4,7,1405940.628013,2639.607251,4402.765966,0.994991,
1700,1650,0.700000,-2,4,7,1407012.428603,2639.557722,4402.664514,0.994995,
1700,1650,0.700000,-1,4,7,1407655.639577,2639.948320,4402.566268,0.994997,
1700,1650,0.700000,0,4,7,1407870.065007,2640.087360,4402.525748,0.994998,
1700,1650,0.700000,1,4,7,1407655.639577,2639.339882,4402.588901,0.994997,
1700,1650,0.700000,2,4,7,1407012.428603,2638.287007,4402.708785,0.994996,
1700,1650,0.700000,3,4,7,1405940.628013,2629.549742,4402.830578,0.994998,
1700,1650,0.700000,4,4,7,1404440.564288,2630.753417,4402.955963,0.994992,
1700,1650,0.700000,5,4,7,1402512.694362,2632.187304,4403.114109,0.994984,
1700,1650,0.700000,6,4,7,1400157.605483,2632.957619,4403.344942,0.994975,
1700,1650,0.700000,7,4,7,1397376.015034,2633.309736,4403.653191,0.994964,
1700,1650,0.700000,8,4,7,1394168.770314,2633.840902,4403.995180,0.994952,
1700,1650,0.700000,9,4,7,1390536.848280,2634.688468,4404.351511,0.994938,
1700,1650,0.700000,10,4,7,1386481.355253,2635.522481,4404.744642,0.994922,
1700,1650,0.600000,-10,4,7,1188412.590217,2407.926493,3619.169023,0.994928,
1700,1650,0.600000,-9,4,7,1191888.727097,2407.839318,3618.880177,0.994944,
1700,1650,0.600000,-8,4,7,1195001.803126,2407.557535,3618.591598,0.994957,
1700,1650,0.600000,-7,4,7,1197750.870029,2407.680699,3618.316860,0.994969,
1700,1650,0.600000,-6,4,7,1200135.090414,2407.709582,3618.055699,0.994979,
1700,1650,0.600000,-5,4,7,1202153.738025,2407.466316,3617.866607,0.994988,
1700,1650,0.600000,-4,4,7,1203806.197961,2406.954327,3617.744678,0.994995,
1700,1650,0.600000,-3,4,7,1205091.966868,2406.368941,3617.660325,0.995001,
1700,1650,0.600000,-2,4,7,1206010.653088,2406.366460,3617.572994,0.995005,
1700,1650,0.600000,-1,4,7,1206561.976780,2406.756926,3617.501889,0.995007,
1700,1650,0.600000,0,4,7,1206745.770006,2406.699029,3617.478914,0.995008,
1700,1650,0.600000,1,4,7,1206561.976780,2406.188640,3617.522418,0.995008,
1700,1650,0.600000,2,4,7,1206010.653088,2405.398727,3617.613856,0.995006,
1700,1650,0.600000,3,4,7,1205091.966868,2396.505626,3617.720162,0.995009,
1700,1650,0.600000,4,4,7,1203806.197961,2397.568751,3617.821370,0.995003,
1700,1650,0.600000,5,4,7,1202153.738025,2398.636217,3617.958942,0.994995,
1700,1650,0.600000,6,4,7,1200135.090414,2399.311878,3618.159555,0.994986,
1700,1650,0.600000,7,4,7,1197750.870029,2399.790442,3618.433346,0.994975,
1700,1650,0.600000,8,4,7,1195001.803126,2400.278217,3618.720784,0.994963,
1700,1650,0.600000,9,4,7,1191888.727097,2400.932508,3619.021269,0.994949,
1700,1650,0.600000,10,4,7,1188412.590217,2401.487951,3619.322303,0.994934,
1700,1650,0.500000,-10,4,7,990343.825180,2168.884893,2877.829651,0.994904,
1700,1650,0.500000,-9,4,7,993240.605915,2168.856711,2877.549034,0.994919,
1700,1650,0.500000,-8,4,7,995834.835938,2168.777796,2877.288989,0.994933,
1700,1650,0.500000,-7,4,7,998125.725024,2168.860067,2877.083257,0.994945,
1700,1650,0.500000,-6,4,7,1000112.575345,2168.862073,2876.910407,0.994955,
1700,1650,0.500000,-5,4,7,1001794.781687,2168.589728,2876.770021,0.994964,
1700,1650,0.500000,-4,4,7,1003171.831634,2168.124792,2876.656564,0.994971,
1700,1650,0.500000,-3,4,7,1004243.305723,2167.693575,2876.549859,0.994977,
1700,1650,0.500000,-2,4,7,1005008.877573,2167.735729,2876.490466,0.994981,
1700,1650,0.500000,-1,4,7,1005468.313984,2168.024070,2876.462207,0.994983,
1700,1650,0.500000,0,4,7,1005621.475005,2168.027655,2876.451879,0.994984,
1700,1650,0.500000,1,4,7,1005468.313984,2167.528804,2876.479828,0.994983,
1700,1650,0.500000,2,4,7,1005008.877573,2166.833577,2876.524918,0.994982,
1700,1650,0.500000,3,4,7,1004243.305723,2158.017744,2876.600737,0.994987,
1700,1650,0.500000,4,4,7,1003171.831634,2158.895392,2876.723653,0.994980,
1700,1650,0.500000,5,4,7,1001794.781687,2159.747956,2876.851759,0.994972,
1700,1650,0.500000,6,4,7,1000112.575345,2160.362690,2877.005114,0.994963,
1700,1650,0.500000,7,4,7,998125.725024,2160.770809,2877.189077,0.994953,
1700,1650,0.500000,8,4,7,995834.835938,2161.122052,2877.404136,0.994940,
1700,1650,0.500000,9,4,7,993240.605915,2161.576705,2877.673619,0.994926,
1700,1650,0.500000,10,4,7,990343.825180,2162.093884,2877.963826,0.994911,
1700,1650,0.400000,-10,4,7,792275.060144,1939.389328,2187.751626,0.994791,
1700,1650,0.400000,-9,4,7,794592.484732,1939.421599,2187.535473,0.994806,
1700,1650,0.400000,-8,4,7,796667.868751,1939.347176,2187.349896,0.994820,
1700,1650,0.400000,-7,4,7,798500.580019,1939.347568,2187.208672,0.994832,
1700,1650,0.400000,-6,4,7,800090.060276,1939.366938,2187.097189,0.994843,
1700,1650,0.400000,-5,4,7,801435.825350,1939.061487,2186.992063,0.994852,
1700,1650,0.400000,-4,4,7,802537.465307,1938.679816,2186.886336,0.994859,
1700,1650,0.400000,-3,4,7,803394.644579,1938.430230,2186.802009,0.994865,
1700,1650,0.400000,-2,4,7,804007.102059,1938.333203,2186.760533,0.994869,
1700,1650,0.400000,-1,4,7,804374.651187,1938.555809,2186.762726,0.994871,
1700,1650,0.400000,0,4,7,804497.180004,1938.390546,2186.775308,0.994872,
1700,1650,0.400000,1,4,7,804374.651187,1938.131091,2186.776748,0.994872,
1700,1650,0.400000,2,4,7,804007.102059,1937.560649,2186.788862,0.994870,
1700,1650,0.400000,3,4,7,803394.644579,1928.959853,2186.844394,0.994877,
1700,1650,0.400000,4,4,7,802537.465307,1929.555197,2186.942994,0.994871,
1700,1650,0.400000,5,4,7,801435.825350,1930.247090,2187.061201,0.994863,
1700,1650,0.400000,6,4,7,800090.060276,1930.768437,2187.178297,0.994853,
1700,1650,0.400000,7,4,7,798500.580019,1931.094978,2187.300952,0.994842,
1700,1650,0.400000,8,4,7,796667.868751,1931.444294,2187.452299,0.994830,
1700,1650,0.400000,9,4,7,794592.484732,1931.836965,2187.645989,0.994816,
1700,1650,0.400000,10,4,7,792275.060144,1932.191550,2187.868679,0.994800,
1700,1650,0.300000,-10,4,7,594206.295108,1702.470914,1542.164134,0.994540,
1700,1650,0.300000,-9,4,7,595944.363549,1702.282686,1542.010901,0.994556,
1700,1650,0.300000,-8,4,7,597500.901563,1702.378954,1541.871655,0.994570,
1700,1650,0.300000,-7,4,7,598875.435014,1702.231165,1541.741281,0.994583,
1700,1650,0.300000,-6,4,7,600067.545207,1702.324458,1541.631307,0.994594,
1700,1650,0.300000,-5,4,7,601076.869012,1702.182702,1541.547653,0.994603,
1700,1650,0.300000,-4,4,7,601903.098981,1701.818347,1541.485083,0.994612,
1700,1650,0.300000,-3,4,7,602545.983434,1701.702936,1541.436583,0.994618,
1700,1650,0.300000,-2,4,7,603005.326544,1701.567877,1541.397205,0.994622,
1700,1650,0.300000,-1,4,7,603280.988390,1701.799680,1541.369257,0.994624,
1700,1650,0.300000,0,4,7,603372.885003,1701.666096,1541.361011,0.994625,
1700,1650,0.300000,1,4,7,603280.988390,1701.501980,1541.380122,0.994625,
1700,1650,0.300000,2,4,7,603005.326544,1700.944251,1541.419286,0.994623,
1700,1650,0.300000,3,4,7,602545.983434,1692.447346,1541.469495,0.994633,
1700,1650,0.300000,4,4,7,601903.098981,1692.793312,1541.529840,0.994627,
1700,1650,0.300000,5,4,7,601076.869012,1693.357754,1541.602134,0.994618,
1700,1650,0.300000,6,4,7,600067.545207,1693.699323,1541.696387,0.994608,
1700,1650,0.300000,7,4,7,598875.435014,1693.795792,1541.815727,0.994597,
1700,1650,0.300000,8,4,7,597500.901563,1694.222209,1541.955211,0.994584,
1700,1650,0.300000,9,4,7,595944.363549,1694.404738,1542.102418,0.994569,
1700,1650,0.300000,10,4,7,594206.295108,1694.756438,1542.263120,0.994552,
1700,1650,0.200000,-10,4,7,396137.530072,1473.563194,952.756187,0.993875,
1700,1650,0.200000,-9,4,7,397296.242366,1473.565455,952.641827,0.993893,
