Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,1950,1.000000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.900000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.800000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.700000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.600000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.500000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.400000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.300000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,1950,0.200000,1.057894e-01,4,7,2000000.000000,3958.595434,6950.468751,0.994545,
1700,2000,1.000000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.900000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.800000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.700000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.600000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.500000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.400000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.300000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2000,0.200000,1.057894e-01,4,7,2000000.000000,4059.325951,6950.696230,0.994495,
1700,2050,1.000000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.900000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.800000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.700000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.600000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.500000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.400000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.300000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2050,0.200000,1.057894e-01,4,7,2000000.000000,4160.464612,6950.434582,0.994445,
1700,2100,1.000000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.900000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.800000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.700000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.600000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.500000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.400000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.300000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2100,0.200000,1.057894e-01,4,7,2000000.000000,4262.206919,6950.557105,0.994394,
1700,2150,1.000000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.900000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.800000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.700000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.600000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.500000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.400000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.300000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2150,0.200000,1.057894e-01,4,7,2000000.000000,4363.088801,6950.404931,0.994343,
1700,2200,1.000000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.900000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.800000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.700000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.600000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.500000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.400000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.300000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2200,0.200000,1.057894e-01,4,7,2000000.000000,4464.152581,6950.536781,0.994293,
1700,2250,1.000000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.900000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.800000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.700000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.600000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.500000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.400000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.300000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2250,0.200000,1.057894e-01,4,7,2000000.000000,4565.341923,6950.454839,0.994242,
1700,2300,1.000000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.900000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.800000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.700000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.600000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.500000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.400000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.300000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2300,0.200000,1.057894e-01,4,7,2000000.000000,4666.206990,6950.530457,0.994192,
1700,2350,1.000000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.900000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.800000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.700000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.600000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.500000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.400000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.300000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2350,0.200000,1.057894e-01,4,7,2000000.000000,4767.380646,6950.435247,0.994141,
1700,2400,1.000000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.900000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.800000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.700000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.600000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.500000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.400000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.300000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2400,0.200000,1.057894e-01,4,7,2000000.000000,4868.629172,6950.518019,0.994090,
1700,2450,1.000000,1.057894e-01,4,7,2000000.000000,4969.532617,6950.378006,0.994040,
1700,2450,0.900000,1.057894e-01,4,7,2000000.000000,4969.532617,6950.378006,0.994040,
1700,2450,0.800000,1.057894e-01,4,7,2000000.000000,4969.532617,6950.378006,0.994040,
1700,2450,0.700000,1.057894e-01,4,7,2000000.000000,4969.532617,6950.378006,0.994040,
1700,2450,0.600000,1.057894e-01,4,7,2000000.000000,4969.532617,6950.378006,0.994040,
1700,2450,0.500000,1.057894e-01,4,7,2000000.000000,4969.532617,6950.378006,0.994040,
